DetectionLatitude,DetectionLongitude,UniqueFlightId,SensorTime,DroneType,DroneId
37.769481005262634,-122.47904828679343,46,2024-05-04 00:02:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.769622312282365,-122.4784494397786,46,2024-05-04 00:02:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.76976571170155,-122.47783808652025,46,2024-05-04 00:02:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.76991120352019,-122.47721422701837,46,2024-05-04 00:02:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77005878773829,-122.47657786127296,46,2024-05-04 00:02:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.770208464355846,-122.475928989284,46,2024-05-04 00:02:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77036023337286,-122.47526761105152,46,2024-05-04 00:02:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.770514094789334,-122.47459372657552,46,2024-05-04 00:02:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77067004860526,-122.47390733585598,46,2024-05-04 00:02:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77082809482065,-122.47320843889295,46,2024-05-04 00:02:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77098823343549,-122.47249703568635,46,2024-05-04 00:03:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77115046444979,-122.47177312623624,46,2024-05-04 00:03:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77131478786354,-122.47103671054258,46,2024-05-04 00:03:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77148120367676,-122.47028778860542,46,2024-05-04 00:03:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77164971188943,-122.46952636042471,46,2024-05-04 00:03:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77182031250156,-122.46875242600049,46,2024-05-04 00:03:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.771993005513146,-122.46796598533274,46,2024-05-04 00:03:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.772167790924186,-122.46716703842144,46,2024-05-04 00:03:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.772344668734675,-122.46635558526661,46,2024-05-04 00:03:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77252363894465,-122.46553162586828,46,2024-05-04 00:03:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77270470155406,-122.46469516022641,46,2024-05-04 00:03:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.772887856562924,-122.463846188341,46,2024-05-04 00:03:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77307310397125,-122.46298471021206,46,2024-05-04 00:03:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77326044377904,-122.46211072583961,46,2024-05-04 00:03:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77344987598628,-122.46122423522361,46,2024-05-04 00:03:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.773641400592986,-122.46032523836409,46,2024-05-04 00:03:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77383501759914,-122.45941373526105,46,2024-05-04 00:03:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77403072700476,-122.45848972591448,46,2024-05-04 00:03:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77422852880982,-122.45755321032438,46,2024-05-04 00:03:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.77442842301435,-122.45660418849074,46,2024-05-04 00:03:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen46
37.71771316587738,-122.32419228425348,47,2024-05-04 00:00:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.71814622704035,-122.32686506393163,47,2024-05-04 00:00:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.71857879264808,-122.3295096660733,47,2024-05-04 00:00:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.71901086270058,-122.33212609067856,47,2024-05-04 00:00:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.71944243719781,-122.3347143377473,47,2024-05-04 00:00:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.719873516139806,-122.3372744072796,47,2024-05-04 00:00:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.720304099526565,-122.33980629927544,47,2024-05-04 00:00:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72073418735807,-122.34231001373479,47,2024-05-04 00:00:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72116377963434,-122.34478555065773,47,2024-05-04 00:00:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72159287635536,-122.34723291004418,47,2024-05-04 00:00:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72202147752113,-122.34965209189417,47,2024-05-04 00:00:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72244958313166,-122.35204309620768,47,2024-05-04 00:00:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.722877193186946,-122.35440592298474,47,2024-05-04 00:00:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.723304307686995,-122.35674057222538,47,2024-05-04 00:00:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72373092663179,-122.35904704392951,47,2024-05-04 00:00:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72415705002134,-122.36132533809719,47,2024-05-04 00:00:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72458267785564,-122.36357545472839,47,2024-05-04 00:00:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.725007810134706,-122.36579739382314,47,2024-05-04 00:00:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.725432446858534,-122.36799115538146,47,2024-05-04 00:00:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.725856588027106,-122.37015673940328,47,2024-05-04 00:00:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72628023364043,-122.37229414588866,47,2024-05-04 00:00:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72670338369851,-122.37440337483756,47,2024-05-04 00:00:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.727126038201355,-122.37648442625,47,2024-05-04 00:00:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.727548197148955,-122.378537300126,47,2024-05-04 00:00:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72796986054131,-122.38056199646553,47,2024-05-04 00:00:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72839102837841,-122.38255851526858,47,2024-05-04 00:00:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.72881170066027,-122.38452685653517,47,2024-05-04 00:00:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.729231877386894,-122.38646702026531,47,2024-05-04 00:00:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.729651558558274,-122.388379006459,47,2024-05-04 00:00:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7300707441744,-122.39026281511622,47,2024-05-04 00:00:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73048943423528,-122.39211844623696,47,2024-05-04 00:00:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73090762874092,-122.39394589982125,47,2024-05-04 00:00:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.731325327691316,-122.39574517586908,47,2024-05-04 00:00:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73174253108647,-122.39751627438046,47,2024-05-04 00:00:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73215923892638,-122.39925919535537,47,2024-05-04 00:00:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.732575451211034,-122.40097393879381,47,2024-05-04 00:00:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.732991167940455,-122.40266050469577,47,2024-05-04 00:00:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73340638911462,-122.40431889306129,47,2024-05-04 00:00:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73382111473356,-122.40594910389036,47,2024-05-04 00:00:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73423534479723,-122.40755113718294,47,2024-05-04 00:00:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.734649079305676,-122.40912499293908,47,2024-05-04 00:00:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73506231825887,-122.41067067115875,47,2024-05-04 00:00:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.735475061656814,-122.41218817184196,47,2024-05-04 00:00:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73588730949953,-122.41367749498873,47,2024-05-04 00:00:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73629906178698,-122.415138640599,47,2024-05-04 00:00:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73671031851921,-122.41657160867285,47,2024-05-04 00:00:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73712107969617,-122.4179763992102,47,2024-05-04 00:00:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7375313453179,-122.41935301221109,47,2024-05-04 00:00:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73794111538439,-122.42070144767554,47,2024-05-04 00:00:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73835038989562,-122.4220217056035,47,2024-05-04 00:00:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.738759168851615,-122.42331378599502,47,2024-05-04 00:00:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73916745225237,-122.42457768885009,47,2024-05-04 00:00:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73957524009787,-122.42581341416869,47,2024-05-04 00:00:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.73998253238813,-122.42702096195083,47,2024-05-04 00:00:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74038932912314,-122.42820033219647,47,2024-05-04 00:00:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74079563030292,-122.4293515249057,47,2024-05-04 00:00:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.741201435927444,-122.43047454007842,47,2024-05-04 00:00:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74160674599673,-122.43156937771471,47,2024-05-04 00:00:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74201156051077,-122.43263603781455,47,2024-05-04 00:00:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.742415879469554,-122.43367452037788,47,2024-05-04 00:00:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.742819702873106,-122.4346848254048,47,2024-05-04 00:01:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74322303072141,-122.43566695289523,47,2024-05-04 00:01:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.743625863014465,-122.43662090284921,47,2024-05-04 00:01:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.744028199752286,-122.43754667526673,47,2024-05-04 00:01:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74443004093485,-122.43844427014776,47,2024-05-04 00:01:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74483138656218,-122.43931368749236,47,2024-05-04 00:01:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74523223663426,-122.44015492730047,47,2024-05-04 00:01:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74563259115109,-122.44096798957214,47,2024-05-04 00:01:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74603245011269,-122.44175287430735,47,2024-05-04 00:01:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74643181351903,-122.44250958150607,47,2024-05-04 00:01:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74683068137014,-122.44323811116838,47,2024-05-04 00:01:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.747229053666,-122.44393846329419,47,2024-05-04 00:01:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74762693040661,-122.44461063788354,47,2024-05-04 00:01:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74802431159198,-122.44525463493645,47,2024-05-04 00:01:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7484211972221,-122.44587045445286,47,2024-05-04 00:01:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74881758729699,-122.44645809643286,47,2024-05-04 00:01:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.749213481816625,-122.44701756087635,47,2024-05-04 00:01:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.74960888078102,-122.4475488477834,47,2024-05-04 00:01:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75000378419016,-122.448051957154,47,2024-05-04 00:01:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75039819204406,-122.4485268889881,47,2024-05-04 00:01:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75079210434273,-122.44897364328578,47,2024-05-04 00:01:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.751185521086136,-122.44939222004697,47,2024-05-04 00:01:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75157844227431,-122.44978261927172,47,2024-05-04 00:01:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.751970867907225,-122.45014484096,47,2024-05-04 00:01:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7523627979849,-122.45047888511178,47,2024-05-04 00:01:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75275423250735,-122.45078475172717,47,2024-05-04 00:01:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.753145171474536,-122.45106244080604,47,2024-05-04 00:01:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75353561488648,-122.45131195234846,47,2024-05-04 00:01:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.753925562743184,-122.45153328635443,47,2024-05-04 00:01:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75431501504464,-122.45172644282393,47,2024-05-04 00:01:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75470397179086,-122.451891421757,47,2024-05-04 00:01:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75509243298182,-122.45202822315356,47,2024-05-04 00:01:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75548039861754,-122.45213684701369,47,2024-05-04 00:01:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.755867868698026,-122.45221729333734,47,2024-05-04 00:01:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75625484322325,-122.45226956212453,47,2024-05-04 00:01:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75664132219325,-122.45229365337529,47,2024-05-04 00:01:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75702730560799,-122.45228956708955,47,2024-05-04 00:01:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.757412793467495,-122.45225730326734,47,2024-05-04 00:01:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75779778577175,-122.4521968619087,47,2024-05-04 00:01:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75818228252076,-122.45210824301357,47,2024-05-04 00:01:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75856628371453,-122.45199144658201,47,2024-05-04 00:01:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.758949789353046,-122.45184647261398,47,2024-05-04 00:01:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.75933279943633,-122.45167332110948,47,2024-05-04 00:01:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.759715313964364,-122.45147199206853,47,2024-05-04 00:01:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76009733293715,-122.4512424854911,47,2024-05-04 00:01:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.760478856354695,-122.45098480137722,47,2024-05-04 00:01:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.760859884217,-122.45069893972686,47,2024-05-04 00:01:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76124041652405,-122.45038490054006,47,2024-05-04 00:01:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76162045327587,-122.45004268381679,47,2024-05-04 00:01:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.761999994472426,-122.44967228955706,47,2024-05-04 00:01:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76237904011375,-122.44927371776087,47,2024-05-04 00:01:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76275759019983,-122.44884696842821,47,2024-05-04 00:01:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76313564473066,-122.44839204155909,47,2024-05-04 00:01:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.763513203706246,-122.44790893715351,47,2024-05-04 00:01:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76389026712659,-122.44739765521146,47,2024-05-04 00:01:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.764266834991695,-122.44685819573299,47,2024-05-04 00:01:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76464290730155,-122.44629055871802,47,2024-05-04 00:01:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76501848405616,-122.44569474416657,47,2024-05-04 00:01:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76539356525552,-122.4450707520787,47,2024-05-04 00:01:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.765768150899646,-122.44441858245433,47,2024-05-04 00:01:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76614224098852,-122.44373823529352,47,2024-05-04 00:02:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.766515835522156,-122.44302971059626,47,2024-05-04 00:02:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.766888934500535,-122.44229300836251,47,2024-05-04 00:02:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76726153792369,-122.44152812859234,47,2024-05-04 00:02:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.767633645791584,-122.44073507128567,47,2024-05-04 00:02:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76800525810424,-122.43991383644256,47,2024-05-04 00:02:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.768376374861646,-122.43906442406298,47,2024-05-04 00:02:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76874699606381,-122.43818683414692,47,2024-05-04 00:02:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76911712171073,-122.43728106669442,47,2024-05-04 00:02:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76948675180241,-122.43634712170545,47,2024-05-04 00:02:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.76985588633883,-122.43538499918002,47,2024-05-04 00:02:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.770224525320025,-122.43439469911813,47,2024-05-04 00:02:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77059266874596,-122.43337622151977,47,2024-05-04 00:02:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.770960316616666,-122.43232956638495,47,2024-05-04 00:02:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.771327468932114,-122.43125473371367,47,2024-05-04 00:02:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77169412569233,-122.43015172350594,47,2024-05-04 00:02:15,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77206028689729,-122.42902053576174,47,2024-05-04 00:02:16,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77242595254701,-122.42786117048108,47,2024-05-04 00:02:17,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.772791122641486,-122.42667362766396,47,2024-05-04 00:02:18,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77315579718072,-122.42545790731036,47,2024-05-04 00:02:19,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7735199761647,-122.42421400942031,47,2024-05-04 00:02:20,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.773883659593444,-122.42294193399381,47,2024-05-04 00:02:21,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77424684746694,-122.42164168103083,47,2024-05-04 00:02:22,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77460953978519,-122.42031325053141,47,2024-05-04 00:02:23,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.774971736548196,-122.41895664249552,47,2024-05-04 00:02:24,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77533343775596,-122.41757185692316,47,2024-05-04 00:02:25,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77569464340848,-122.41615889381433,47,2024-05-04 00:02:26,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77605535350576,-122.41471775316906,47,2024-05-04 00:02:27,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77641556804779,-122.41324843498732,47,2024-05-04 00:02:28,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77677528703457,-122.4117509392691,47,2024-05-04 00:02:29,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77713451046611,-122.41022526601442,47,2024-05-04 00:02:30,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7774932383424,-122.40867141522331,47,2024-05-04 00:02:31,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.777851470663464,-122.40708938689572,47,2024-05-04 00:02:32,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77820920742926,-122.40547918103167,47,2024-05-04 00:02:33,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77856644863983,-122.40384079763115,47,2024-05-04 00:02:34,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77892319429515,-122.40217423669418,47,2024-05-04 00:02:35,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77927944439522,-122.40047949822075,47,2024-05-04 00:02:36,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.77963519894005,-122.39875658221082,47,2024-05-04 00:02:37,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.779990457929635,-122.39700548866449,47,2024-05-04 00:02:38,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78034522136397,-122.39522621758167,47,2024-05-04 00:02:39,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78069948924307,-122.39341876896239,47,2024-05-04 00:02:40,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.781053261566925,-122.39158314280664,47,2024-05-04 00:02:41,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78140653833553,-122.38971933911442,47,2024-05-04 00:02:42,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78175931954888,-122.38782735788575,47,2024-05-04 00:02:43,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78211160520701,-122.38590719912062,47,2024-05-04 00:02:44,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78246339530988,-122.38395886281903,47,2024-05-04 00:02:45,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7828146898575,-122.38198234898097,47,2024-05-04 00:02:46,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.783165488849896,-122.37997765760647,47,2024-05-04 00:02:47,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78351579228703,-122.37794478869547,47,2024-05-04 00:02:48,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78386560016892,-122.37588374224802,47,2024-05-04 00:02:49,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78421491249557,-122.37379451826413,47,2024-05-04 00:02:50,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78456372926698,-122.37167711674377,47,2024-05-04 00:02:51,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78491205048314,-122.36953153768694,47,2024-05-04 00:02:52,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78525987614405,-122.36735778109366,47,2024-05-04 00:02:53,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.785607206249736,-122.3651558469639,47,2024-05-04 00:02:54,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.785954040800156,-122.3629257352977,47,2024-05-04 00:02:55,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78630037979534,-122.36066744609502,47,2024-05-04 00:02:56,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78664622323527,-122.35838097935589,47,2024-05-04 00:02:57,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78699157111997,-122.35606633508027,47,2024-05-04 00:02:58,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78733642344942,-122.35372351326822,47,2024-05-04 00:02:59,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.787680780223624,-122.35135251391971,47,2024-05-04 00:03:00,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78802464144259,-122.34895333703473,47,2024-05-04 00:03:01,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.7883680071063,-122.34652598261327,47,2024-05-04 00:03:02,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.788710877214776,-122.34407045065537,47,2024-05-04 00:03:03,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.789053251767996,-122.341586741161,47,2024-05-04 00:03:04,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78939513076598,-122.33907485413017,47,2024-05-04 00:03:05,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.78973651420872,-122.33653478956288,47,2024-05-04 00:03:06,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79007740209621,-122.33396654745911,47,2024-05-04 00:03:07,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79041779442846,-122.33137012781891,47,2024-05-04 00:03:08,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79075769120547,-122.32874553064224,47,2024-05-04 00:03:09,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79109709242722,-122.3260927559291,47,2024-05-04 00:03:10,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79143599809374,-122.32341180367948,47,2024-05-04 00:03:11,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.79177440820501,-122.32070267389342,47,2024-05-04 00:03:12,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.792112322761035,-122.31796536657092,47,2024-05-04 00:03:13,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
37.792449741761814,-122.3151998817119,47,2024-05-04 00:03:14,Mavic Mini,eiue83jecf1d243944915ed78b4cehen47
